"id","restaurant_id","language_id","global_course_id","name","description","display_order","available_for","time_period","enabled","added_by","added_at","disabled_by","disabled_at"
1245,1669,2,,"Sous-Marin 12''","Servi avec laitue, tomates, mayo et frites.",6,"{\""1\"": \""y\"", \""2\"": \""y\""}",,"y",40,"2024-08-15 05:59:01",,
1246,1669,2,,"Salads","",7,"{\""1\"": \""y\"", \""2\"": \""y\""}",,"y",40,"2024-08-15 06:01:56",,
1247,1669,2,,"Pasta","",8,"{\""1\"": \""n\"", \""2\"": \""n\""}",,"y",40,"2024-08-15 06:03:21",,
1248,1669,2,,"Quesadillas","Servi avec fromage, oignons sucrées, poivrons et olives.",9,"{\""1\"": \""y\"", \""2\"": \""y\""}",,"y",40,"2024-08-15 06:04:24",,
1249,1669,2,,"Nachos","Servi avec fromage, jalapeno, oignons, olives et tomates.",10,"{\""1\"": \""y\"", \""2\"": \""y\""}",,"y",40,"2024-08-15 06:05:26",,
1250,1669,2,,"Sandwichs","",11,"{\""1\"": \""y\"", \""2\"": \""y\""}",,"y",40,"2024-08-15 06:06:19",,
1251,1669,2,,"Entrées","",12,"{\""1\"": \""y\"", \""2\"": \""y\""}",,"y",40,"2024-08-15 06:07:23",,
1252,1669,2,,"Spécial","",1,"{\""1\"": \""y\"", \""2\"": \""y\""}",,"y",40,"2024-08-15 06:09:53",,
1253,1669,2,,"Desserts","",13,"{\""1\"": \""y\"", \""2\"": \""y\""}",,"y",40,"2024-08-15 06:11:02",,
1254,1670,1,,"Appetizers","",5,"{\""1\"": \""y\"", \""2\"": \""y\""}",,"y",40,"2024-09-04 10:35:07",,
1255,1670,1,,"Salads","",6,"{\""1\"": \""y\"", \""2\"": \""y\""}",,"y",40,"2024-09-04 10:37:54",,
1256,1670,1,,"Poutine","",7,"{\""1\"": \""y\"", \""2\"": \""y\""}",,"y",40,"2024-09-04 10:39:00",,
1257,1670,1,,"Donairs","All Sandwiches served with lettuce, tomato, onion, garlic or sweet & sour sauce.",8,"{\""1\"": \""y\"", \""2\"": \""y\""}",,"y",40,"2024-09-04 10:41:21",,
1258,1670,1,,"Seafood","",9,"{\""1\"": \""y\"", \""2\"": \""y\""}",,"y",40,"2024-09-04 10:46:43",,
1259,1670,1,,"Italian Dishes","All Pasta Dishes served with Garlic Bread.",10,"{\""1\"": \""y\"", \""2\"": \""y\""}",,"y",40,"2024-09-04 10:47:44",,
1260,1670,1,,"Platters","",12,"{\""1\"": \""y\"", \""2\"": \""y\""}",,"y",40,"2024-09-04 10:52:54",,
1261,1670,1,,"Subs","All our Subs are served with fresh bread, onion, lettuce, tomato and mayo. Cold or Toasted.",11,"{\""1\"": \""y\"", \""2\"": \""y\""}",,"y",40,"2024-09-04 10:54:53",,
1262,1670,1,,"Pizza","Thick or Thin Crust or Extra Sauce Free of Charge. All Single Pizzas Come with Double Cheese.",4,"{\""1\"": \""y\"", \""2\"": \""y\""}",,"y",40,"2024-09-04 10:57:18",,
1263,1671,1,,"Pizza","",3,"{\""1\"": \""y\"", \""2\"": \""y\""}",,"y",40,"2024-10-09 05:29:48",,
1264,1671,1,,"Appetizers","",4,"{\""1\"": \""y\"", \""2\"": \""y\""}",,"y",40,"2024-10-09 05:53:41",,
1265,1671,1,,"Salads","",5,"{\""1\"": \""y\"", \""2\"": \""y\""}",,"y",40,"2024-10-09 06:01:53",,
1266,1671,1,,"Platters","Served with fries and gravy.",7,"{\""1\"": \""n\"", \""2\"": \""n\""}",,"y",40,"2024-10-09 06:03:05",,
1267,1671,1,,"Subs","All subs (13\"") baked with cheese.",10,"{\""1\"": \""y\"", \""2\"": \""y\""}",,"y",40,"2024-10-09 06:04:49",,
1268,1671,1,,"Poutine","",6,"{\""1\"": \""y\"", \""2\"": \""y\""}",,"y",40,"2024-10-09 06:06:35",,
1269,1671,1,,"Kabab Platters","All platters come with grilled tomatoes, grilled onions, pickles, garlic sauce and hummus.",8,"{\""1\"": \""y\"", \""2\"": \""y\""}",,"y",40,"2024-10-09 06:10:01",,
1270,1671,1,,"Kabab Sandwiches on Charcoal","",9,"{\""1\"": \""y\"", \""2\"": \""y\""}",,"y",40,"2024-10-09 06:12:44",,
1271,1671,1,,"Middle Eastern Pies","",11,"{\""1\"": \""y\"", \""2\"": \""y\""}",,"y",40,"2024-10-09 06:14:24",,
1272,1671,1,,"Drinks","",12,"{\""1\"": \""y\"", \""2\"": \""y\""}",,"y",40,"2024-10-09 11:06:44",,
1273,1671,1,,"Deals","",1,"{\""1\"": \""y\"", \""2\"": \""y\""}",,"y",40,"2024-10-09 11:12:51",,
1274,1670,1,,"2 For 1 Pizza Deals","",2,"{\""1\"": \""y\"", \""2\"": \""y\""}",,"y",40,"2024-10-10 16:19:27",,
1275,1670,1,,"Pizza Combo Deals","",1,"{\""1\"": \""y\"", \""2\"": \""y\""}",,"y",40,"2024-10-10 16:22:23",,
1276,1670,1,,"Drinks","",13,"{\""1\"": \""y\"", \""2\"": \""y\""}",,"y",40,"2024-10-10 16:22:34",,
1277,1670,1,,"2 For 1 Wings","",3,"{\""1\"": \""y\"", \""2\"": \""y\""}",,"y",40,"2024-10-10 16:32:19",,
1278,1673,1,,"Pizza","",5,"{\""1\"": \""y\"", \""2\"": \""y\""}",,"y",40,"2024-11-13 13:39:57",,
1279,1673,1,,"Subs","Served with cheese, lettuce, fresh tomatoes, pickles and house dressing.",4,"{\""1\"": \""y\"", \""2\"": \""y\""}",,"y",40,"2024-11-13 13:40:03",,
1280,1673,1,,"Italian Food","",3,"{\""1\"": \""y\"", \""2\"": \""y\""}",,"y",40,"2024-11-13 13:40:11",,
1281,1673,1,,"Canadian Food","",2,"{\""1\"": \""y\"", \""2\"": \""y\""}",,"y",40,"2024-11-13 13:40:22",,
1282,1673,1,,"Salads","",6,"{\""1\"": \""y\"", \""2\"": \""y\""}",,"y",40,"2024-11-13 13:40:27",,
1283,1673,1,,"Specials","",1,"{\""1\"": \""y\"", \""2\"": \""y\""}",,"y",40,"2024-11-13 13:40:37",,
1284,1673,1,,"Drinks","",7,"{\""1\"": \""y\"", \""2\"": \""y\""}",,"y",40,"2024-11-13 14:15:49",,
1285,1673,2,,"Mets Canadiens","",2,"{\""1\"": \""y\"", \""2\"": \""y\""}",,"y",40,"2024-11-18 11:08:33",,
1286,1673,2,,"Mets Italiens","",3,"{\""1\"": \""y\"", \""2\"": \""y\""}",,"y",40,"2024-11-18 11:12:05",,
1287,1673,2,,"Sous Marins","Le tout servi avec fromage, laitue, tomates fraîches, cornichons et sauce maison.",4,"{\""1\"": \""y\"", \""2\"": \""y\""}",,"y",40,"2024-11-18 11:39:14",,
1288,1673,2,,"Pizza","",5,"{\""1\"": \""y\"", \""2\"": \""y\""}",,"y",40,"2024-11-18 11:48:24",,
1289,1673,2,,"Salades","",6,"{\""1\"": \""y\"", \""2\"": \""y\""}",,"y",40,"2024-11-18 11:58:07",,
1290,1673,2,,"Boissons","",7,"{\""1\"": \""y\"", \""2\"": \""y\""}",,"y",40,"2024-11-18 12:00:15",,
1291,1673,2,,"Spéciaux","",1,"{\""1\"": \""y\"", \""2\"": \""y\""}",,"y",40,"2024-11-18 15:09:00",,
1292,1637,1,,"Daily Specials","",1,"{\""1\"": \""y\"", \""2\"": \""y\""}",,"y",40,"2025-01-09 14:08:22",,
1293,1674,1,,"Appetizers","",1,"{\""1\"": \""y\"", \""2\"": \""y\""}",,"y",40,"2025-01-29 10:41:36",,
1294,1674,1,,"Salads","",2,"{\""1\"": \""y\"", \""2\"": \""y\""}",,"y",40,"2025-01-29 10:50:31",,
1295,1674,1,,"Kids Menu","",7,"{\""1\"": \""y\"", \""2\"": \""y\""}",,"y",40,"2025-01-29 10:52:34",,
1296,1674,1,,"Desserts","",9,"{\""1\"": \""y\"", \""2\"": \""y\""}",,"y",40,"2025-01-29 10:54:12",,
1297,1674,1,,"Drinks","",8,"{\""1\"": \""y\"", \""2\"": \""y\""}",,"y",40,"2025-01-29 10:59:17",,
1298,1674,1,,"Specialty Pizza","",3,"{\""1\"": \""y\"", \""2\"": \""y\""}",,"y",40,"2025-02-03 06:40:41",,
1299,1674,1,,"Gourmet Pizza","",4,"{\""1\"": \""y\"", \""2\"": \""y\""}",,"y",40,"2025-02-03 06:45:36",,
1300,1674,1,,"Make Your Pizza","",5,"{\""1\"": \""y\"", \""2\"": \""y\""}",,"y",40,"2025-02-03 08:25:30",,
1301,1674,1,,"Dipping Sauces","",6,"{\""1\"": \""y\"", \""2\"": \""y\""}",,"y",40,"2025-02-04 08:59:37",,
1302,1674,1,,"Specials","",,"{\""1\"": \""y\"", \""2\"": \""y\""}",,"y",40,"2025-02-05 15:18:32",,
1303,1675,1,,"Pizza","No half and  half on all pizza's.",2,"{\""1\"": \""y\"", \""2\"": \""y\""}",,"y",40,"2025-02-11 10:14:20",,
1304,1675,1,,"Build Your Own Pizza","No half and  half on all pizza's.",3,"{\""1\"": \""y\"", \""2\"": \""y\""}",,"y",40,"2025-02-11 10:43:09",,
1305,1675,1,,"Toasted Subs","",4,"{\""1\"": \""y\"", \""2\"": \""y\""}",,"y",40,"2025-02-11 10:50:33",,
1306,1675,1,,"Pastas","Served with Ciabatta Bun.",5,"{\""1\"": \""y\"", \""2\"": \""y\""}",,"y",40,"2025-02-11 10:54:25",,
1307,1675,1,,"Salads","",6,"{\""1\"": \""y\"", \""2\"": \""y\""}",,"y",40,"2025-02-11 10:59:06",,
1308,1675,1,,"Chicken Wings","",7,"{\""1\"": \""y\"", \""2\"": \""y\""}",,"y",40,"2025-02-11 11:01:25",,
1309,1675,1,,"Platters","All platters include small gravy.",8,"{\""1\"": \""y\"", \""2\"": \""y\""}",,"y",40,"2025-02-11 11:04:32",,
1310,1675,1,,"Go Solo","",9,"{\""1\"": \""y\"", \""2\"": \""y\""}",,"y",40,"2025-02-11 11:35:55",,
1311,1675,1,,"Sides","",10,"{\""1\"": \""y\"", \""2\"": \""y\""}",,"y",40,"2025-02-11 11:37:09",,
1312,1675,1,,"Desserts","",11,"{\""1\"": \""y\"", \""2\"": \""y\""}",,"y",40,"2025-02-11 11:49:57",,
1313,1675,1,,"Drinks","",12,"{\""1\"": \""y\"", \""2\"": \""y\""}",,"y",40,"2025-02-11 11:50:03",,
1314,1675,1,,"Specials","",1,"{\""1\"": \""y\"", \""2\"": \""y\""}",,"y",40,"2025-02-11 11:52:54",,
1315,1676,1,,"Gourmet Poutines","",,"{\""1\"": \""y\"", \""2\"": \""y\""}",,"y",40,"2025-02-13 07:23:44",,
1316,1676,1,,"Appetizers","",,"{\""1\"": \""y\"", \""2\"": \""y\""}",,"y",40,"2025-02-13 07:37:36",,
1317,1663,2,,"Pasta","",4,"{\""1\"": \""y\"", \""2\"": \""y\""}",,"y",40,"2025-02-18 07:04:06",,
1318,1661,2,,"Mets Italiens","",4,"{\""1\"": \""y\"", \""2\"": \""y\""}",,"y",40,"2025-02-18 07:23:32",,
1319,1654,1,,"Burgers","Platters are served with fries and gravy.",9,"{\""1\"": \""y\"", \""2\"": \""y\""}",,"y",40,"2025-02-25 15:31:41",,
1320,1671,1,,"Kebab Combos","",2,"{\""1\"": \""y\"", \""2\"": \""y\""}",,"y",40,"2025-02-26 07:08:25",,
1321,1669,2,,"Pizzas","",4,"{\""1\"": \""y\"", \""2\"": \""y\""}",,"y",40,"2025-02-26 10:56:11",,
1322,1642,2,,"Combo","",,"{\""1\"": \""y\"", \""2\"": \""y\""}",,"y",40,"2025-02-28 07:19:10",,
1323,1674,1,,"Halal Menu","",,"{\""1\"": \""y\"", \""2\"": \""y\""}",,"y",40,"2025-03-14 07:07:46",,
1324,1659,2,,"Special des Series","",1,"{\""1\"": \""n\"", \""2\"": \""n\""}",,"y",40,"2025-04-22 17:24:09",,
1325,1663,2,,"Special des Series","",,"{\""1\"": \""n\"", \""2\"": \""n\""}",,"y",40,"2025-04-22 17:32:30",,
1326,1661,2,,"Special des Series","",,"{\""1\"": \""n\"", \""2\"": \""n\""}",,"y",40,"2025-04-22 17:38:54",,
1327,1660,2,,"Special des Series","",1,"{\""1\"": \""n\"", \""2\"": \""n\""}",,"y",40,"2025-04-22 17:45:30",,
1328,1664,2,,"Special des Series","",,"{\""1\"": \""n\"", \""2\"": \""n\""}",,"y",40,"2025-04-22 17:50:39",,
1329,1677,1,,"Pizza Menu","",6,"{\""1\"": \""y\"", \""2\"": \""y\""}",,"y",40,"2025-05-07 16:39:55",,
1330,1677,1,,"Pasta","",9,"{\""1\"": \""y\"", \""2\"": \""y\""}",,"y",40,"2025-05-07 18:25:24",,
1331,1677,1,,"Burgers ONLY","",3,"{\""1\"": \""y\"", \""2\"": \""y\""}",,"y",40,"2025-05-07 18:30:03",,
1332,1677,1,,"Burgers PLATTERS","",4,"{\""1\"": \""y\"", \""2\"": \""y\""}",,"y",40,"2025-05-07 18:32:47",,
1333,1677,1,,"Submarines Sandwiches","",5,"{\""1\"": \""y\"", \""2\"": \""y\""}",,"y",40,"2025-05-07 18:36:09",,
1334,1677,1,,"Poutine","",7,"{\""1\"": \""y\"", \""2\"": \""y\""}",,"y",40,"2025-05-07 18:41:24",,
1335,1677,1,,"Chicken","",10,"{\""1\"": \""y\"", \""2\"": \""y\""}",,"y",40,"2025-05-07 18:50:29",,
1336,1677,1,,"Appetizers","",2,"{\""1\"": \""y\"", \""2\"": \""y\""}",,"y",40,"2025-05-07 18:54:17",,
1337,1677,1,,"Salad","",8,"{\""1\"": \""y\"", \""2\"": \""y\""}",,"y",40,"2025-05-07 18:58:42",,
1338,1677,1,,"Drinks","",11,"{\""1\"": \""y\"", \""2\"": \""y\""}",,"y",40,"2025-05-07 19:03:12",,
1339,1677,1,,"Deals","",1,"{\""1\"": \""y\"", \""2\"": \""y\""}",,"y",40,"2025-05-07 19:16:05",,
1340,1668,1,,"Lunch Special","",,"{\""1\"": \""y\"", \""2\"": \""y\""}",14,"y",40,"2025-05-14 19:25:39",,
1341,1678,1,,"Fries","The perfect side to every meal. Choose from our crispy golden fries, bold Cajun-style, or classic poutine—freshly made and packed with flavor.",1,"{\""1\"": \""y\"", \""2\"": \""y\""}",,"y",40,"2025-06-10 15:50:43",,
1342,1678,1,,"Burgers","Smash-style perfection, made fresh to order. Whether you go single or double, classic or spicy, each burger comes with a perfectly seared patty, melty cheese, and our signature Al’s Sauce. Served on a toasted bun, these burgers don’t mess around.",2,"{\""1\"": \""y\"", \""2\"": \""y\""}",,"y",40,"2025-06-10 15:50:49",,
1343,1678,1,,"Drinks","",3,"{\""1\"": \""y\"", \""2\"": \""y\""}",,"y",40,"2025-06-10 15:50:55",,
1344,1678,1,,"Sundae","",6,"{\""1\"": \""y\"", \""2\"": \""n\""}",,"y",40,"2025-06-10 15:50:59",,
1345,1678,1,,"Icecream","",4,"{\""1\"": \""y\"", \""2\"": \""n\""}",,"y",40,"2025-06-10 15:51:02",,
1346,1678,1,,"Milkshake","Thick, creamy, and over-the-top delicious. Our hand-spun milkshakes come loaded with flavor—whether you're into Biscoff, Bueno, KitKat, or classic vanilla. Topped with whipped cream and made to satisfy every sweet tooth.",5,"{\""1\"": \""y\"", \""2\"": \""n\""}",,"y",40,"2025-06-10 15:51:08",,
1347,1670,1,,"Walk In","",,"{\""1\"": \""y\"", \""2\"": \""n\""}",,"y",40,"2025-07-18 15:21:56",,
